supersector_code,supersector_name,year,quarter_label,quarter,event_time,post,employment,avg_hourly_earnings,log_emp,log_wage,log_wbill,n_months,preliminary
20,Construction,2025,Q3,3,11,1,8251.666666666666,39.906666666666666,9.018170479127413,3.6865433943163883,12.704713873443803,3,0
20,Construction,2025,Q4,4,12,1,8264.666666666666,40.28333333333333,9.019744678729982,3.6959378184813825,12.715682497211365,3,0
20,Construction,2026,Q1,1,13,1,8308.333333333334,40.72,9.02501430616193,3.7067193722422673,12.731733678404197,3,1
20,Construction,2026,Q2,2,14,1,8321.0,40.97,9.02653771890043,3.7128400915587796,12.73937781045921,1,1
30,Manufacturing,2017,Q1,1,-23,0,12348.333333333334,26.383333333333336,9.421276380182647,3.2727324976589114,12.69400887784156,3,0
30,Manufacturing,2017,Q2,2,-22,0,12378.0,26.516666666666666,9.423675982299306,3.2777734661156863,12.701449448414992,3,0
30,Manufacturing,2017,Q3,3,-21,0,12422.666666666666,26.626666666666665,9.427278039902205,3.2819132198795047,12.70919125978171,3,0
30,Manufacturing,2017,Q4,4,-20,0,12476.666666666666,26.73,9.431615512230366,3.2857865301508276,12.717402042381192,3,0
30,Manufacturing,2018,Q1,1,-19,0,12551.333333333334,26.86,9.437582180616548,3.2906381910950917,12.72822037171164,3,0
30,Manufacturing,2018,Q2,2,-18,0,12624.666666666666,26.953333333333333,9.44340785115474,3.294106975544515,12.737514826699256,3,0
30,Manufacturing,2018,Q3,3,-17,0,12691.333333333334,27.040000000000003,9.448674624797624,3.2973172511747633,12.745991875972388,3,0
30,Manufacturing,2018,Q4,4,-16,0,12744.333333333334,27.21666666666667,9.452842007347423,3.3038295307483647,12.756671538095787,3,0
30,Manufacturing,2019,Q1,1,-15,0,12786.666666666666,27.386666666666667,9.456158240329264,3.310056276952193,12.766214517281458,3,0
30,Manufacturing,2019,Q2,2,-14,0,12783.333333333334,27.55,9.455897518127292,3.3160025355989236,12.771900053726217,3,0
30,Manufacturing,2019,Q3,3,-13,0,12788.666666666666,27.756666666666664,9.456314641028174,3.3234760515796182,12.779790692607792,3,0
30,Manufacturing,2019,Q4,4,-12,0,12756.666666666666,28.006666666666664,9.453809289751637,3.332442577073126,12.786251866824765,3,0
30,Manufacturing,2020,Q1,1,-11,0,12724.0,28.286666666666665,9.451245252869034,3.342390551106069,12.793635803975103,3,0
30,Manufacturing,2020,Q2,2,-10,0,11647.333333333334,28.963333333333335,9.36283253436628,3.366030662183005,12.728863196549286,3,0
30,Manufacturing,2020,Q3,3,-9,0,12009.666666666666,28.826666666666668,9.393467160039958,3.3613008846628434,12.754768044702802,3,0
30,Manufacturing,2020,Q4,4,-8,0,12119.0,28.936666666666667,9.402529747968487,3.3651095337356067,12.767639281704094,3,0
30,Manufacturing,2021,Q1,1,-7,0,12181.0,29.126666666666665,9.407632639699958,3.3716541348551803,12.779286774555139,3,0
30,Manufacturing,2021,Q2,2,-6,0,12218.666666666666,29.47666666666667,9.410720116025168,3.383598989919534,12.794319105944702,3,0
30,Manufacturing,2021,Q3,3,-5,0,12350.333333333334,29.843333333333334,9.421438332245192,3.395961475977955,12.817399808223147,3,0
30,Manufacturing,2021,Q4,4,-4,0,12496.0,30.213333333333335,9.433163872079467,3.4082833280516414,12.841447200131109,3,0
30,Manufacturing,2022,Q1,1,-3,0,12613.0,30.53333333333333,9.442483307087192,3.418818983011975,12.861302290099168,3,0
30,Manufacturing,2022,Q2,2,-2,0,12742.666666666666,30.8,9.45271122171796,3.427514689979529,12.880225911697488,3,0
30,Manufacturing,2022,Q3,3,-1,0,12827.0,31.026666666666667,9.45930760329985,3.434847049765981,12.894154653065833,3,0
30,Manufacturing,2022,Q4,4,0,1,12891.333333333334,31.383333333333336,9.464310529942427,3.4462769664350517,12.91058749637748,3,0
30,Manufacturing,2023,Q1,1,1,1,12896.333333333334,31.72666666666667,9.464698312220467,3.457157547024855,12.921855859245321,3,0
30,Manufacturing,2023,Q2,2,2,1,12876.0,32.18,9.463120392418698,3.471345141564237,12.934465533982936,3,0
30,Manufacturing,2023,Q3,3,3,1,12865.0,32.64333333333334,9.462265724715845,3.4856406490645937,12.947906373780437,3,0
30,Manufacturing,2023,Q4,4,4,1,12856.0,33.04666666666666,9.461565907417349,3.497920703924318,12.959486611341667,3,0
30,Manufacturing,2024,Q1,1,5,1,12854.333333333334,33.43666666666667,9.461436257859921,3.509653102227284,12.971089360087204,3,0
30,Manufacturing,2024,Q2,2,6,1,12824.0,33.79666666666667,9.459073694289389,3.5203621782963785,12.979435872585768,3,0
30,Manufacturing,2024,Q3,3,7,1,12778.666666666666,34.193333333333335,9.455532392807012,3.5320306932930126,12.987563086100025,3,0
30,Manufacturing,2024,Q4,4,8,1,12700.333333333334,34.48666666666667,9.449383518821403,3.5405727759072594,12.989956294728664,3,0
30,Manufacturing,2025,Q1,1,9,1,12670.0,34.95333333333333,9.446992273315185,3.554013838476277,13.001006111791462,3,0
30,Manufacturing,2025,Q2,2,10,1,12649.666666666666,35.27,9.445386143347354,3.563032744247961,13.008418887595314,3,0
30,Manufacturing,2025,Q3,3,11,1,12617.333333333334,35.596666666666664,9.442826808960014,3.572252000515344,13.015078809475357,3,0
30,Manufacturing,2025,Q4,4,12,1,12592.0,35.98,9.440816970657185,3.582963228522387,13.023780199179571,3,0
30,Manufacturing,2026,Q1,1,13,1,12587.666666666666,36.376666666666665,9.440472777587953,3.5939275434568887,13.034400321044842,3,1
30,Manufacturing,2026,Q2,2,14,1,12596.0,36.68,9.441134582220915,3.602231647388264,13.043366229609179,1,1
31,Durable goods,2017,Q1,1,-23,0,7670.0,27.62,8.945071894361302,3.318540147981146,12.263612042342448,3,0
31,Durable goods,2017,Q2,2,-22,0,7684.666666666667,27.766666666666666,8.946982280492849,3.323836260504687,12.270818540997535,3,0
31,Durable goods,2017,Q3,3,-21,0,7712.666666666667,27.893333333333334,8.950619277920724,3.328387711648503,12.279006989569227,3,0
31,Durable goods,2017,Q4,4,-20,0,7763.333333333333,27.993333333333336,8.957167074210277,3.3319663865879376,12.289133460798215,3,0
31,Durable goods,2018,Q1,1,-19,0,7828.333333333333,28.146666666666665,8.965504909792985,3.33742893431201,12.302933844104995,3,0
31,Durable goods,2018,Q2,2,-18,0,7888.666666666667,28.27,8.973182409276394,3.341801171705499,12.314983580981893,3,0
31,Durable goods,2018,Q3,3,-17,0,7939.666666666667,28.429999999999996,8.979626571831805,3.3474449256629084,12.327071497494712,3,0
31,Durable goods,2018,Q4,4,-16,0,7986.0,28.646666666666665,8.985445287623167,3.3550370896787394,12.340482377301907,3,0
31,Durable goods,2019,Q1,1,-15,0,8022.0,28.83,8.989943046329998,3.3614165116503107,12.35135955798031,3,0
31,Durable goods,2019,Q2,2,-14,0,8009.666666666667,29.02333333333333,8.988404424548134,3.3681001041724143,12.35650452872055,3,0
31,Durable goods,2019,Q3,3,-13,0,8004.0,29.2,8.987696695703624,3.374168709274236,12.361865404977861,3,0
31,Durable goods,2019,Q4,4,-12,0,7966.333333333333,29.46666666666667,8.982979607371949,3.3832596809754882,12.366239288347437,3,0
31,Durable goods,2020,Q1,1,-11,0,7952.0,29.709999999999997,8.98117874833641,3.391483689474516,12.372662437810925,3,0
31,Durable goods,2020,Q2,2,-10,0,7206.333333333333,30.403333333333332,8.882715547986354,3.4145522515239572,12.297267799510312,3,0
31,Durable goods,2020,Q3,3,-9,0,7456.666666666667,30.24,8.916863765816066,3.4091655513113324,12.326029317127398,3,0
31,Durable goods,2020,Q4,4,-8,0,7514.0,30.416666666666668,8.924523226133914,3.414990703794491,12.339513929928405,3,0
31,Durable goods,2021,Q1,1,-7,0,7551.333333333333,30.593333333333334,8.929479427092549,3.4207821202985778,12.350261547391128,3,0
31,Durable goods,2021,Q2,2,-6,0,7574.666666666667,30.930000000000003,8.932564625008908,3.4317265866969784,12.364291211705886,3,0
31,Durable goods,2021,Q3,3,-5,0,7669.666666666667,31.33,8.945028434051423,3.4445761049641,12.389604539015524,3,0
31,Durable goods,2021,Q4,4,-4,0,7756.666666666667,31.73,8.956307967628227,3.4572626055951043,12.413570573223332,3,0
31,Durable goods,2022,Q1,1,-3,0,7823.666666666667,32.053333333333335,8.964908606853433,3.467401182118788,12.43230978897222,3,0
31,Durable goods,2022,Q2,2,-2,0,7898.0,32.379999999999995,8.974364841846596,3.477540948249489,12.451905790096083,3,0
31,Durable goods,2022,Q3,3,-1,0,7957.666666666667,32.6,8.981891103538441,3.484312288372662,12.466203391911105,3,0
31,Durable goods,2022,Q4,4,0,1,8015.0,32.953333333333326,8.989070065043654,3.495092419210703,12.484162484254357,3,0
31,Durable goods,2023,Q1,1,1,1,8032.0,33.20666666666667,8.99118884193151,3.502750658977028,12.493939500908539,3,0
31,Durable goods,2023,Q2,2,2,1,8021.333333333333,33.71,8.989859938081457,3.5177945292459696,12.507654467327425,3,0
31,Durable goods,2023,Q3,3,3,1,8027.666666666667,34.19,8.990649187712224,3.5319332036512097,12.522582391363434,3,0
31,Durable goods,2023,Q4,4,4,1,8012.0,34.74333333333333,8.988695696785708,3.5479877070831214,12.53668340386883,3,0
31,Durable goods,2024,Q1,1,5,1,8006.666666666667,35.31666666666667,8.988029806965866,3.5643549960461987,12.552384803012064,3,0
31,Durable goods,2024,Q2,2,6,1,7979.0,35.75666666666667,8.984568369308281,3.576736731941228,12.56130510124951,3,0
31,Durable goods,2024,Q3,3,7,1,7937.0,36.21666666666667,8.979290649090876,3.589519418034329,12.568810067125204,3,0
31,Durable goods,2024,Q4,4,8,1,7880.0,36.56666666666667,8.972083182851925,3.599137078613075,12.571220261465,3,0
31,Durable goods,2025,Q1,1,9,1,7857.0,37.10666666666666,8.969160133175821,3.61379664798958,12.582956781165402,3,0
31,Durable goods,2025,Q2,2,10,1,7843.666666666667,37.42666666666667,8.96746169108777,3.622383462825572,12.589845153913343,3,0
31,Durable goods,2025,Q3,3,11,1,7822.333333333333,37.82666666666666,8.964738169254485,3.6330143212725408,12.597752490527027,3,0
31,Durable goods,2025,Q4,4,12,1,7801.333333333333,38.13333333333333,8.962049938240018,3.6410887902775877,12.603138728517605,3,0
31,Durable goods,2026,Q1,1,13,1,7812.666666666667,38.60666666666666,8.963501627150437,3.653424973129534,12.616926600279973,3,1
31,Durable goods,2026,Q2,2,14,1,7826.0,38.98,8.965206802770357,3.6630486940794147,12.628255496849773,1,1
32,Nondurable goods,2017,Q1,1,-23,0,4678.333333333333,24.276666666666667,8.450697200127873,3.189515669561714,11.640212869689588,3,0
32,Nondurable goods,2017,Q2,2,-22,0,4693.333333333333,24.403333333333332,8.453898341043924,3.1947197349904415,11.648618076034365,3,0
32,Nondurable goods,2017,Q3,3,-21,0,4710.0,24.493333333333336,8.457443187010464,3.198400971678815,11.655844158689279,3,0
32,Nondurable goods,2017,Q4,4,-20,0,4713.333333333333,24.583333333333332,8.458150650782454,3.2020687065518194,11.660219357334274,3,0
32,Nondurable goods,2018,Q1,1,-19,0,4723.0,24.666666666666668,8.460199469896118,3.20545280453606,11.665652274432178,3,0
32,Nondurable goods,2018,Q2,2,-18,0,4736.0,24.69333333333333,8.462948176563842,3.2065333016698143,11.669481478233656,3,0
32,Nondurable goods,2018,Q3,3,-17,0,4751.666666666667,24.653333333333336,8.466250712678663,3.2049121178508146,11.671162830529477,3,0
32,Nondurable goods,2018,Q4,4,-16,0,4758.333333333333,24.766666666666666,8.467652745856102,3.2094986630556037,11.677151408911705,3,0
32,Nondurable goods,2019,Q1,1,-15,0,4764.666666666667,24.903333333333336,8.468982859111815,3.2150016633196,11.683984522431414,3,0
32,Nondurable goods,2019,Q2,2,-14,0,4773.666666666667,25.016666666666666,8.470869981810592,3.2195422694113613,11.690412251221954,3,0
32,Nondurable goods,2019,Q3,3,-13,0,4784.666666666667,25.263333333333335,8.473171639321908,3.229354069155828,11.702525708477737,3,0
32,Nondurable goods,2019,Q4,4,-12,0,4790.333333333333,25.506666666666664,8.474355277406136,3.238939855903942,11.71329513331008,3,0
32,Nondurable goods,2020,Q1,1,-11,0,4772.0,25.86,8.470520783217808,3.2526973733437115,11.723218156561519,3,0
32,Nondurable goods,2020,Q2,2,-10,0,4441.0,26.64,8.398634855292102,3.2824138456721883,11.68104870096429,3,0
32,Nondurable goods,2020,Q3,3,-9,0,4553.0,26.483333333333334,8.423541635334782,3.2765156043146155,11.700057239649398,3,0
